[Service ID]	[WSDL Address]	[Service Provider]	[IP Address]	[Country]	[Continent]	[AS]	[Latitude]	[Longitude]	 [Region]	[City]
2212	http://www.salud.gov.pr/_vti_bin/BusinessDataCatalog.asmx?wsdl	salud.gov.pr	136.145.14.10	Puerto Rico	Caribbean	AS5786 University of Puerto Rico	18.25	-66.5	San Juan	San Juan
2213	http://www.salud.gov.pr/_vti_bin/People.asmx?wsdl	salud.gov.pr	136.145.14.10	Puerto Rico	Caribbean	AS5786 University of Puerto Rico	18.25	-66.5	San Juan	San Juan
2214	http://www.salud.gov.pr/_vti_bin/Authentication.asmx?wsdl	salud.gov.pr	136.145.14.10	Puerto Rico	Caribbean	AS5786 University of Puerto Rico	18.25	-66.5	San Juan	San Juan
2215	http://tech.tangunsoft.com/_vti_bin/BusinessDataCatalog.asmx?wsdl	tangunsoft.com	112.220.30.11	Korea, Republic Of	Asia	AS3786 LG DACOM Corporation	37.57	127	Seoul-t'ukpyolsi	Seoul
2216	http://acronis.tangunsoft.com/_vti_bin/People.asmx?wsdl	tangunsoft.com	112.220.30.11	Korea, Republic Of	Asia	AS3786 LG DACOM Corporation	37.57	127	Seoul-t'ukpyolsi	Seoul
2217	http://acronis.tangunsoft.com/_vti_bin/Authentication.asmx?wsdl	tangunsoft.com	112.220.30.11	Korea, Republic Of	Asia	AS3786 LG DACOM Corporation	37.57	127	Seoul-t'ukpyolsi	Seoul
2218	http://kiprict4.kipris.or.kr:7780/gateway/services/TMBibliographic?WSDL	kipris.or.kr	152.99.204.81	Korea, Republic Of	Asia	AS17841 MIC E-GOVERNMENT	37	127.5	Seoul-t'ukpyolsi	Seoul
2219	http://kiprict4.kipris.or.kr:7780/gateway/services/Statistic?WSDL	kipris.or.kr	152.99.204.81	Korea, Republic Of	Asia	AS17841 MIC E-GOVERNMENT	37	127.5	Seoul-t'ukpyolsi	Seoul
2220	http://kiprict4.kipris.or.kr:7780/gateway/services/SearchViennaCode?WSDL	kipris.or.kr	152.99.204.81	Korea, Republic Of	Asia	AS17841 MIC E-GOVERNMENT	37	127.5	Seoul-t'ukpyolsi	Seoul
2221	http://kiprict4.kipris.or.kr:7780/gateway/services/TMChangedInfo?WSDL	kipris.or.kr	152.99.204.81	Korea, Republic Of	Asia	AS17841 MIC E-GOVERNMENT	37	127.5	Seoul-t'ukpyolsi	Seoul
2222	http://kiprict4.kipris.or.kr:7780/gateway/services/TMImage?WSDL	kipris.or.kr	152.99.204.81	Korea, Republic Of	Asia	AS17841 MIC E-GOVERNMENT	37	127.5	Seoul-t'ukpyolsi	Seoul
2223	http://kiprict4.kipris.or.kr:7780/gateway/services/TMPublicationFullText?WSDL	kipris.or.kr	152.99.204.81	Korea, Republic Of	Asia	AS17841 MIC E-GOVERNMENT	37	127.5	Seoul-t'ukpyolsi	Seoul
2224	http://kiprict4.kipris.or.kr:7780/gateway/services/PopularKeyword?WSDL	kipris.or.kr	152.99.204.81	Korea, Republic Of	Asia	AS17841 MIC E-GOVERNMENT	37	127.5	Seoul-t'ukpyolsi	Seoul
2225	http://suggest.auction.co.kr/Suggest/SuggestWebService.asmx?WSDL	auction.co.kr	211.233.17.11	Korea, Republic Of	Asia	AS3786 LG DACOM Corporation	37.57	127	Seoul-t'ukpyolsi	Seoul
2226	http://www.inswave.com/ws/Admin?wsdl	inswave.com	222.112.181.210	Korea, Republic Of	Asia	AS4766 Korea Telecom	37.57	127	Seoul-t'ukpyolsi	Seoul
2227	http://inswave.com/ws/Tool?wsdl	inswave.com	222.112.181.210	Korea, Republic Of	Asia	AS4766 Korea Telecom	37.57	127	Seoul-t'ukpyolsi	Seoul
2228	http://www.inswave.com/ws/CCC?wsdl	inswave.com	222.112.181.210	Korea, Republic Of	Asia	AS4766 Korea Telecom	37.57	127	Seoul-t'ukpyolsi	Seoul
2229	http://webservice.youiwe.co.kr/SMS.v.2/ServiceSMS.asmx?WSDL	youiwe.co.kr	218.38.19.213	Korea, Republic Of	Asia	AS9318 Hanaro Telecom Inc.	37.57	127	Seoul-t'ukpyolsi	Seoul
2230	http://webservice.youiwe.co.kr/SMS.v.1/SMS_Process.asmx?WSDL	youiwe.co.kr	218.38.19.213	Korea, Republic Of	Asia	AS9318 Hanaro Telecom Inc.	37.57	127	Seoul-t'ukpyolsi	Seoul
2231	http://webservice.youiwe.co.kr/ZipCode.v.1/zipCode.asmx?WSDL	youiwe.co.kr	218.38.19.213	Korea, Republic Of	Asia	AS9318 Hanaro Telecom Inc.	37.57	127	Seoul-t'ukpyolsi	Seoul
2232	http://www.adecco.co.kr/WebService/CheckID.asmx?WSDL	adecco.co.kr	61.109.248.170	Korea, Republic Of	Asia	AS9848 Enterprise Networks	37.57	127	Kyongsang-namdo	Chinju
2233	http://www.adecco.co.kr/WebService/Vote.asmx?WSDL	adecco.co.kr	61.109.248.170	Korea, Republic Of	Asia	AS9848 Enterprise Networks	37.57	127	Kyongsang-namdo	Chinju
2234	http://www.cabal.co.kr/Helper/CabalClientHelper.asmx?WSDL	cabal.co.kr	222.122.130.12	Korea, Republic Of	Asia	AS4766 Korea Telecom	37.57	127	Seoul-t'ukpyolsi	Seoul
2235	http://webservice.direct.co.kr/post1.x/post.asmx?WSDL	direct.co.kr	61.100.5.96	Korea, Republic Of	Asia	AS9848 Enterprise Networks	37.57	127	Seoul-t'ukpyolsi	Seoul
2236	http://webservice.direct.co.kr/directsms1.x/directsms.asmx?WSDL	direct.co.kr	61.100.5.96	Korea, Republic Of	Asia	AS9848 Enterprise Networks	37.57	127	Seoul-t'ukpyolsi	Seoul
2237	http://websvc.dotnetpia.co.kr/DpNameCheck/DpNameCheck.asmx?WSDL	dotnetpia.co.kr	121.189.62.216	Korea, Republic Of	Asia	AS4766 Korea Telecom	37.57	127	Seoul-t'ukpyolsi	Seoul
2238	http://websvc.dotnetpia.co.kr/DpSms/DpSms.asmx?WSDL	dotnetpia.co.kr	121.189.62.216	Korea, Republic Of	Asia	AS4766 Korea Telecom	37.57	127	Seoul-t'ukpyolsi	Seoul
2239	http://interviewer.inha.ac.kr/stpWebServer/pathwayDBSer.asmx?WSDL	inha.ac.kr	165.246.10.210	Korea, Republic Of	Asia	AS9317 Inha University	37	127.5	Kyonggi-do	Incheon
2240	http://websvc.nesolution.com/DpSMS/DpSMS.asmx?WSDL	nesolution.com	121.189.62.216	Korea, Republic Of	Asia	AS4766 Korea Telecom	37.57	127	Seoul-t'ukpyolsi	Seoul
2241	http://soap.siriussoft.co.kr/En/PWS/WebService.asmx?WSDL	siriussoft.co.kr	112.166.138.37	Korea, Republic Of	Asia	AS4766 Korea Telecom	37.57	127	Seoul-t'ukpyolsi	Seoul
2242	http://www.bmskorea.co.kr/WebService/MemberJoin.asmx?WSDL	bmskorea.co.kr	218.38.12.171	Korea, Republic Of	Asia	AS9318 Hanaro Telecom Inc.	37.57	127	Seoul-t'ukpyolsi	Seoul
2243	http://www.devpia.com/nsoftware/Mail/Event/EventMail/mail_action.asmx?WSDL	devpia.com	221.143.40.5	Korea, Republic Of	Asia	AS9318 Hanaro Telecom Inc.	38.18	127.82	Seoul-t'ukpyolsi	Seoul
2244	http://dstts.co.kr/product/WebService.asmx?WSDL	dstts.co.kr	210.121.204.3	Korea, Republic Of	Asia	AS4766 Korea Telecom	37.57	127	Kyonggi-do	Kwangmyong
2245	http://www.golibrary.go.kr/AutoCompleteWebService.asmx?WSDL	golibrary.go.kr	211.181.46.47	Korea, Republic Of	Asia	AS3786 LG DACOM Corporation	37.57	127	Seoul-t'ukpyolsi	Seoul
2246	http://isboard.net/ServiceMemberCheck.asmx?WSDL	isboard.net	174.37.175.246	United States	North America	AS36351 SoftLayer Technologies Inc.	47.501	-122.358	Washington	Seattle
2247	http://version.neboard.co.kr/vercheck.asmx?WSDL	neboard.co.kr	115.71.239.211	Korea, Republic Of	Asia	null	36.724	126.8082	Kyonggi-do	Anyang
2248	http://www.samsung-emp.com/emp/services/RMSService?wsdl	samsung-emp.com	null	null	null	null	null	null	null	null
2249	http://webservice.tongkni.co.kr/sms.1/ServiceSMS.asmx?WSDL	tongkni.co.kr	218.38.12.183	Korea, Republic Of	Asia	AS9318 Hanaro Telecom Inc.	37.57	127	Seoul-t'ukpyolsi	Seoul
2250	http://www.tarya.co.uk/ws/RSAkeygen.asmx?WSDL	tarya.co.uk	89.38.214.108	Romania	Europe	AS41635 LIFE SOFT SRL	45.76	21.23	Bucuresti	Bucharest
2251	http://www.tarya.co.uk/ws/HashValues.asmx?WSDL	tarya.co.uk	89.38.214.108	Romania	Europe	AS41635 LIFE SOFT SRL	45.76	21.23	Bucuresti	Bucharest
2252	http://www.tarya.co.uk/ws/Ip2countryws.asmx?WSDL	tarya.co.uk	89.38.214.108	Romania	Europe	AS41635 LIFE SOFT SRL	45.76	21.23	Bucuresti	Bucharest
2253	http://www.archeus.ro/lingvistica/services/Lemmatizer?wsdl	archeus.ro	216.154.210.119	United States	North America	AS20141 Quality Technology Services, LLC.	33.909	-84.1771	Georgia	Norcross
2254	http://www.archeus.ro/lingvistica/services/Inflector?wsdl	archeus.ro	216.154.210.119	United States	North America	AS20141 Quality Technology Services, LLC.	33.909	-84.1771	Georgia	Norcross
2255	http://www.rasd.ro/BSEFinancialsWS/financials.asmx?WSDL	rasd.ro	null	null	null	null	null	null	null	null
2256	http://195.28.176.87/BSEDelayedWs/Intraday.asmx?WSDL	195.28.176.87	195.28.176.87	Romania	Europe	AS33821 Bursa de Valori Bucuresti SA	45.935871	25.136719	Bucuresti	Bucharest
2257	http://www.agermag.ro/service.asmx?WSDL	agermag.ro	null	null	null	null	null	null	null	null
2258	http://bvb.ro/BSEDelayedWs/Intraday.asmx?wsdl	bvb.ro	195.28.176.87	Romania	Europe	AS33821 Bursa de Valori Bucuresti SA	45.935871	25.136719	Bucuresti	Bucharest
2259	http://focus.sai.msu.ru:8080/axis/services/Version?wsdl	msu.ru	93.180.0.18	Russian Federation	Europe	null	55.75	37.58	Moscow City	Moscow
2260	http://solar.viniti.ru:8080/ScsMetaService/TreeService.asmx?WSDL	viniti.ru	194.226.39.46	Russian Federation	Europe	AS3316 RELARN RELARN-MSK	55.75	37.58	Moscow City	Moscow
2261	http://solar.viniti.ru:8080/ScsMetaService/TreeTypeService.asmx?WSDL	viniti.ru	194.226.39.46	Russian Federation	Europe	AS3316 RELARN RELARN-MSK	55.75	37.58	Moscow City	Moscow
2262	http://solar.viniti.ru:8080/ScsMetaService/TreePropertyTypeService.asmx?WSDL	viniti.ru	194.226.39.46	Russian Federation	Europe	AS3316 RELARN RELARN-MSK	55.75	37.58	Moscow City	Moscow
2263	http://solar.viniti.ru:8080/ScsMetaService/TreePropertyService.asmx?WSDL	viniti.ru	194.226.39.46	Russian Federation	Europe	AS3316 RELARN RELARN-MSK	55.75	37.58	Moscow City	Moscow
2264	http://www.cbr.ru/DailyInfoWebServ/DailyInfo.asmx?WSDL	cbr.ru	212.40.192.49	Russian Federation	Europe	AS8904 Autonomous System	54.66	35.56	Moscow City	Moscow
2265	http://www.cbr.ru/secinfo/secinfo.asmx?wsdl	cbr.ru	212.40.192.49	Russian Federation	Europe	AS8904 Autonomous System	54.66	35.56	Moscow City	Moscow
2266	http://www.cbr.ru/CreditInfoWebServ/CreditOrgInfo.asmx?wsdl	cbr.ru	212.40.192.49	Russian Federation	Europe	AS8904 Autonomous System	54.66	35.56	Moscow City	Moscow
2267	http://www.cbr.ru/CBRFQuery/query.asmx?WSDL	cbr.ru	212.40.192.49	Russian Federation	Europe	AS8904 Autonomous System	54.66	35.56	Moscow City	Moscow
2268	http://www.cbr.ru/RegionWebServ/regional.asmx?WSDL	cbr.ru	212.40.192.49	Russian Federation	Europe	AS8904 Autonomous System	54.66	35.56	Moscow City	Moscow
2269	http://www.radikal.ru/integrforum.asmx?WSDL	radikal.ru	81.176.238.246	Russian Federation	Europe	AS8342 OJSC RTComm.RU	55.75	37.58	Moscow City	Moscow
2270	http://radikal.ru/ImgLinksService.asmx?WSDL	radikal.ru	81.176.238.246	Russian Federation	Europe	AS8342 OJSC RTComm.RU	55.75	37.58	Moscow City	Moscow
2271	http://kbyte.ru/3w/WebServices/MIMEReader.asmx?WSDL	kbyte.ru	93.95.103.211	Russian Federation	Europe	AS48347 JSC MediaSoft Ekspert	55.75	37.58	Moscow City	Moscow
2272	http://kbyte.ru/webservice/newforum.asmx?WSDL	kbyte.ru	93.95.103.211	Russian Federation	Europe	AS48347 JSC MediaSoft Ekspert	55.75	37.58	Moscow City	Moscow
2273	http://kbyte.ru/_ajaxServices/mainKbyteDotRuServices/KbyteDotRu.asmx?WSDL	kbyte.ru	93.95.103.211	Russian Federation	Europe	AS48347 JSC MediaSoft Ekspert	55.75	37.58	Moscow City	Moscow
2274	http://www.mian.ru/WebServices/CartService.asmx?WSDL	mian.ru	91.103.107.206	Russian Federation	Europe	AS42032 ZAO Telecom 24	55.62	39.42	Moscow City	Moscow
2275	http://office2003research.translate.ru/ResearchService/ITranslateSvc.asmx?wsdl	translate.ru	62.152.52.123	Russian Federation	Europe	AS29076 Citytelecom.ru	55.75	37.58	Moscow City	Moscow
2276	http://office2003research.translate.ru/ResearchService/TranslateSvc.asmx?wsdl	translate.ru	62.152.52.123	Russian Federation	Europe	AS29076 Citytelecom.ru	55.75	37.58	Moscow City	Moscow
2277	http://webservices.aeroflot.ru/flightSearch.wsdl	aeroflot.ru	213.219.244.91	Russian Federation	Europe	AS12695 Digital Network JSC	55.75	37.58	Moscow City	Moscow
2278	http://webservices.aeroflot.ru/flightstatus.wsdl	aeroflot.ru	89.208.149.200	Russian Federation	Europe	AS12695 Digital Network JSC	55.75	37.58	Moscow City	Moscow
2279	http://www.allysoft.ru/XML/Connector.asmx?WSDL	allysoft.ru	87.236.31.154	Russian Federation	Europe	AS12714 Fairlie Holding & Finance Limited	55.75	37.58	Moscow City	Moscow
2280	http://allysoft.ru/BScurrency/currency.asmx?WSDL	allysoft.ru	87.236.31.154	Russian Federation	Europe	AS12714 Fairlie Holding & Finance Limited	55.75	37.58	Moscow City	Moscow
2281	http://www.ozon.ru/webservices/OzonWebSvcFIP.asmx?WSDL	ozon.ru	194.186.179.68	Russian Federation	Europe	AS44386 LLC Internet Solutions	52.27	104.33	Moscow City	Moscow
2282	http://www.ozon.ru/webservices/OzonWebSvc.asmx?WSDL	ozon.ru	194.186.179.68	Russian Federation	Europe	AS44386 LLC Internet Solutions	52.27	104.33	Moscow City	Moscow
2283	http://activation1.abbyy.ru/productactivation.asmx?WSDL	abbyy.ru	62.213.108.134	Russian Federation	Europe	AS15756 CJSC Caravan-Telecom	55.75	37.58	Moscow City	Moscow
2284	http://www.agrobase.ru/ActivationService.asmx?WSDL	agrobase.ru	81.177.160.59	Russian Federation	Europe	AS8342 OJSC RTComm.RU	55.75	37.58	Moscow City	Moscow
2285	http://roomfinder.aparti.ru/RoomFinder.asmx?WSDL	aparti.ru	77.222.61.227	Russian Federation	Europe	AS44112 SpaceWeb JSC	55.75	37.58	Moscow City	Moscow
2286	http://typograf.artlebedev.ru/webservices/typograf.asmx	artlebedev.ru	195.218.200.11	Russian Federation	Europe	AS3216 EDN Sovintel LLC	55.75	37.58	Moscow City	Moscow
2287	http://vo.astronet.ru/ws/wcsfix/wcsfix.wsdl	astronet.ru	93.180.27.7	Russian Federation	Europe	null	55.75	37.58	Moscow City	Moscow
2288	http://www.ataev.net/He/WebService1.asmx?WSDL	ataev.net	195.128.123.149	Russian Federation	Europe	AS5537 Garant-Park-Telecom ISP network,	55.75	37.58	Moscow City	Moscow
2289	http://www.beesoft.ru/BScurrency/currency.asmx?WSDL	beesoft.ru	82.98.86.167	Germany	Europe	AS12306 Plus.Line AG	50.12	8.68	Hessen	Frankfurt
2290	http://ims.cross-edu.ru/Services.asmx?WSDL	cross-edu.ru	null	null	null	null	null	null	null	null
2291	http://ws.darkagesworld.com/info.asmx?WSDL	darkagesworld.com	89.208.140.32	Russian Federation	Europe	AS12695 Digital Network JSC	55.75	37.58	Moscow City	Moscow
2292	http://halton-climate.ru/catalog.asmx?WSDL	halton-climate.ru	81.177.24.104	Russian Federation	Europe	AS8342 OJSC RTComm.RU	55.75	37.58	Moscow City	Moscow
2293	http://www.jdesign.ru/server.php?wsdl	jdesign.ru	62.152.34.48	Russian Federation	Europe	AS29076 Citytelecom.ru	55.75	37.58	Moscow City	Moscow
2294	http://www.monitel.ru/WS/MonitelWebServices.asmx?WSDL	monitel.ru	195.208.1.118	Russian Federation	Europe	AS25535 Autonomous Non-commercial Organization 'Regional Network Information Center'	55.75	37.58	Moscow City	Moscow
2295	http://integration.novelti.ru/IntegrationService.asmx?WSDL	novelti.ru	195.128.121.12	Russian Federation	Europe	AS5537 Garant-Park-Telecom ISP network,	55.75	37.58	Moscow City	Moscow
2296	http://sg.n-sms.uz/flashgateway.asmx?WSDL	n-sms.uz	89.236.220.2	Uzbekistan	Asia	AS34718 ISP TPS - BGP ASN of TEXNOPROSISTEM Ltd	40.13	68.37	Toshkent	Salor
2297	http://www.otpravka.ru/WEBServices/WSRequests.asmx?WSDL	otpravka.ru	null	null	null	null	null	null	null	null
2298	http://perevozki.ru/WEBServices/WSRequests.asmx?WSDL	perevozki.ru	62.213.111.241	Russian Federation	Europe	AS15756 CJSC Caravan-Telecom	55.75	37.58	Moscow City	Moscow
2299	http://www.ras.ru/RSS_upload.asmx?WSDL	ras.ru	83.149.246.161	Russian Federation	Europe	AS3058 Joint SuperComputer Center of the Russian Academy of Sciences	55.75	37.58	Moscow City	Moscow
2300	http://ws.dice.spb.ru/default.asmx?WSDL	spb.ru	212.193.242.155	Russian Federation	Europe	AS25535 Autonomous Non-commercial Organization 'Regional Network Information Center'	55.75	37.58	Moscow City	Moscow
2301	http://www.volgainfo.ru/GAR4/GAR.asmx?WSDL	volgainfo.ru	213.234.29.138	Russian Federation	Europe	AS39707 OOO SvyazInform	48.8	44.59	Volgograd	Volgograd
2302	http://mts.webcrm.ru/ContentProvidersService?WSDL	webcrm.ru	83.222.4.120	Russian Federation	Europe	AS25532 .masterhost autonomous system	55.75	37.58	Moscow City	Moscow
2303	http://zhd.ru/WEBServices/WSRequests.asmx?WSDL	zhd.ru	62.213.111.241	Russian Federation	Europe	AS15756 CJSC Caravan-Telecom	55.75	37.58	Moscow City	Moscow
2304	http://www.ksu.edu.sa/_vti_bin/BusinessDataCatalog.asmx?wsdl	ksu.edu.sa	212.57.194.200	Saudi Arabia	Middle East	AS50517 King Saud University	24.64	46.77	Ar Riyad	Riyadh
2305	http://www.ksu.edu.sa/_vti_bin/People.asmx?wsdl	ksu.edu.sa	212.57.194.200	Saudi Arabia	Middle East	AS50517 King Saud University	24.64	46.77	Ar Riyad	Riyadh
2306	http://www.ksu.edu.sa/_vti_bin/Authentication.asmx?wsdl	ksu.edu.sa	212.57.194.200	Saudi Arabia	Middle East	AS50517 King Saud University	24.64	46.77	Ar Riyad	Riyadh
2307	http://www.gaca.gov.sa/Common/WebService/GaCA.asmx?WSDL	gaca.gov.sa	62.149.106.154	Saudi Arabia	Middle East	AS25019 Autonomus System Number for SaudiNet	21.52	39.22	Ar Riyad	Riyadh
2308	http://www.nesmahajj.com/ws/service1.asmx?wsdl	nesmahajj.com	212.71.42.3	Saudi Arabia	Middle East	AS24731 Cyberia is an Internet Service provider in SA Serving	24.64	46.77	Ar Riyad	Riyadh
2309	http://e-belgrade.net/FilterService.asmx?WSDL	e-belgrade.net	176.28.45.144	Germany	Europe	null	51.65	6.18	Nordrhein-westfalen	Host
2310	http://hipagservice.bisinter.net/HipagServices.asmx?WSDL	bisinter.net	194.106.162.42	Serbia	Europe	AS6700 BeotelNet-ISP d.o.o	44.818611	20.468056	Vojvodina	Belgrade
2311	http://212.200.25.178:8200/BulkSMS/BulkSMS/Distributed.asmx?WSDL	212.200.25.178	212.200.25.178	Serbia	Europe	AS8400 TELEKOM SRBIJA a.d.	44.818611	20.468056	Vojvodina	Belgrade
2312	http://mape.b92.net/FilterService.asmx?WSDL	b92.net	91.222.6.80	Serbia	Europe	null	44.818611	20.468056	Vojvodina	Belgrade
2313	http://avalon.bitsyu.net/GamaSMS/SMSService.asmx?WSDL	bitsyu.net	null	null	null	null	null	null	null	null
2314	http://www.profitim.com/profitim.asmx?WSDL	profitim.com	217.26.208.146	Serbia	Europe	AS8771 YUnet International d.o.o.	44.818611	20.468056	-	-
2315	http://www.psit.co.yu/PSITResearchServices/registration.asmx?WSDL	psit.co.yu	null	null	null	null	null	null	null	null
2316	http://whampoa-staging.muvee.com:8080/axis/EchoHeaders.jws?wsdl	muvee.com	69.93.158.212	United States	North America	AS21844 ThePlanet.com Internet Services, Inc.	29.7181	-95.4241	Texas	Houston
2317	http://whampoa-staging.muvee.com:8080/axis/services/Version?wsdl	muvee.com	69.93.158.212	United States	North America	AS21844 ThePlanet.com Internet Services, Inc.	29.7181	-95.4241	Texas	Houston
2318	http://www.softwaremaker.net/webservices/swm/wswhereamI/index.asmx?wsdl	softwaremaker.net	223.25.232.76	Singapore	Asia	null	1.29	103.86	Singapore	Singapore
2319	http://www.softwaremaker.net/webservices/swm/Convertor/Convertor.asmx?wsdl	softwaremaker.net	223.25.232.76	Singapore	Asia	null	1.29	103.86	Singapore	Singapore
2320	http://www.softwaremaker.net/webservices/swm/CustomSWMSMS/index.asmx?WSDL	softwaremaker.net	223.25.232.76	Singapore	Asia	null	1.29	103.86	Singapore	Singapore
2321	http://phaam.panasonic.com.my/barcode/po.asmx?wsdl	panasonic.com.my	202.68.210.54	Singapore	Asia	AS24038 Fujitsu Asia Pte Ltd	1.29	103.86	Singapore	Singapore
2322	http://phaam.panasonic.com.my/barcode/user.asmx?wsdl	panasonic.com.my	202.68.210.54	Singapore	Asia	AS24038 Fujitsu Asia Pte Ltd	1.29	103.86	Singapore	Singapore
2323	http://webservices.wilsonyau.com/public/csCreditCardValidator.asmx?WSDL	wilsonyau.com	203.117.178.26	Singapore	Asia	AS4657 StarHub Internet Exchange	1.29	103.86	Singapore	Singapore
2324	http://webservices.wilsonyau.com/public/csNRICChecksum.asmx?WSDL	wilsonyau.com	203.117.178.26	Singapore	Asia	AS4657 StarHub Internet Exchange	1.29	103.86	Singapore	Singapore
2325	http://truenorth.hubb.com/truenorth.asmx?WSDL	hubb.com	202.167.244.39	Singapore	Asia	AS17819 Equinix Asia Pacific	1.29	103.86	New South Wales	Sydney
2326	http://www.smsdome.com/portalvbvs/services/smsgateway.asmx?wsdl	smsdome.com	202.157.168.87	Singapore	Asia	AS9892 Webvisions Pte Ltd	1.29	103.86	Singapore	Singapore
2327	http://www.spellodrome.com/wsHomePage.asmx?WSDL	spellodrome.com	202.167.245.160	Singapore	Asia	AS17819 Equinix Asia Pacific	1.29	103.86	New South Wales	Sydney
2328	http://spellodrome.com.au/wsHomePage.asmx?WSDL	spellodrome.com.au	202.167.245.160	Singapore	Asia	AS17819 Equinix Asia Pacific	1.29	103.86	New South Wales	Sydney
2329	http://www.spellodrome.co.nz/wsHomePage.asmx?WSDL	spellodrome.co.nz	202.167.245.160	Singapore	Asia	AS17819 Equinix Asia Pacific	1.29	103.86	New South Wales	Sydney
2330	http://results.worldmathsday.com/webservices/ResultService.asmx?WSDL	worldmathsday.com	202.9.83.185	Australia	Oceania	null	-33.75	151.13	New South Wales	Gordon
2331	http://titan.fri.uniza.sk/ObuConnectorWS/Service.asmx?WSDL	uniza.sk	null	null	null	null	null	null	null	null
2332	http://webservices.gama-system.com/exchangerates.asmx?WSDL	gama-system.com	89.212.80.193	Slovenia	Europe	AS34779 AS set propagated by T-2, d.o.o.	46.06	14.51	Ljubljana	Ljubljana
2333	http://webservices.gama-system.com/stockquotes.asmx?WSDL	gama-system.com	89.212.80.193	Slovenia	Europe	AS34779 AS set propagated by T-2, d.o.o.	46.06	14.51	Ljubljana	Ljubljana
2334	http://webservices.gama-system.com/servertime.asmx?WSDL	gama-system.com	89.212.80.193	Slovenia	Europe	AS34779 AS set propagated by T-2, d.o.o.	46.06	14.51	Ljubljana	Ljubljana
2335	http://www.gama-system.com/webservices/searchnajdisi.asmx?wsdl	gama-system.com	89.212.80.193	Slovenia	Europe	AS34779 AS set propagated by T-2, d.o.o.	46.06	14.51	Ljubljana	Ljubljana
2336	http://webservices.gama-system.com/numberguess.asmx?WSDL	gama-system.com	89.212.80.193	Slovenia	Europe	AS34779 AS set propagated by T-2, d.o.o.	46.06	14.51	Ljubljana	Ljubljana
2337	http://webservices.gama-system.com/officeresearch.asmx?WSDL	gama-system.com	89.212.80.193	Slovenia	Europe	AS34779 AS set propagated by T-2, d.o.o.	46.06	14.51	Ljubljana	Ljubljana
2338	http://webservices.gama-system.com/pingpong.asmx?WSDL	gama-system.com	89.212.80.193	Slovenia	Europe	AS34779 AS set propagated by T-2, d.o.o.	46.06	14.51	Ljubljana	Ljubljana
2339	http://apl.ess.gov.si/eSvetovanje/Services/TrgDela/Statistika.asmx?WSDL	gov.si	null	null	null	null	null	null	null	null
2340	http://apl.ess.gov.si/eSvetovanje/Services/TrgDela/PoklicIzobrazba.asmx?WSDL	gov.si	null	null	null	null	null	null	null	null
2341	http://apl.ess.gov.si/eSvetovanje/Services/TrgDela/IzobrazbaPoklic.asmx?WSDL	gov.si	null	null	null	null	null	null	null	null
2342	http://livescreen.mojdenar.com/servic/BorzavZivo.asmx?WSDL	mojdenar.com	93.103.3.110	Slovenia	Europe	AS34779 AS set propagated by T-2, d.o.o.	46.55	15.65	Maribor	Maribor
2343	http://tis.telekom.si/TisSearch.asmx?WSDL	telekom.si	213.229.249.246	Slovenia	Europe	AS29276 Mobitel d.d.	46.06	14.51	Bohinj	Rence
2344	http://tis.telekom.si/formfieldsautocompletionservice.asmx?WSDL	telekom.si	213.229.249.246	Slovenia	Europe	AS29276 Mobitel d.d.	46.06	14.51	Bohinj	Rence
2345	http://bizi.si/Services/RssService.asmx?WSDL	bizi.si	213.250.3.243	Slovenia	Europe	AS5603 Telekom Slovenije d.d.	46.06	14.51	Ljubljana	Ljubljana
2346	http://research.caspis.net/webservices/flightdetail.asmx?wsdl	caspis.net	93.103.8.33	Slovenia	Europe	AS34779 AS set propagated by T-2, d.o.o.	46.55	15.65	Nova Gorica	Nova Gorica
2347	http://alchemist.ijs.si/ASP.NETv1.1/DMozClassify/OntoService.asmx?WSDL	ijs.si	193.2.4.17	Slovenia	Europe	AS2107 ARNES	46.06	14.51	Ljubljana	Ljubljana
2348	http://ddv.inetis.com/Iskalnik.asmx?wsdl	inetis.com	85.10.40.2	Slovenia	Europe	AS8591 AMiS	46.55	15.65	Maribor	Maribor
2349	http://moj.siol.net/sporocanje/komunikator/_eyeballws/EB_FriendlyName.asmx?WSDL	siol.net	89.143.249.230	Slovenia	Europe	AS5603 Telekom Slovenije d.d.	46.06	14.51	Ljubljana	Ljubljana
2350	http://temperatura.ziri.info/soap.php?wsdl	ziri.info	null	null	null	null	null	null	null	null
2351	http://www.informationworker.co.za/_vti_bin/BusinessDataCatalog.asmx?wsdl	informationworker.co.za	196.30.133.97	South Africa	Africa	AS16637 MTNNS-AS	-29	24	Western Cape	Cape Town
2352	http://www.informationworker.co.za/_vti_bin/Authentication.asmx?wsdl	informationworker.co.za	196.30.133.97	South Africa	Africa	AS16637 MTNNS-AS	-29	24	Western Cape	Cape Town
2353	http://www.informationworker.co.za/_vti_bin/People.asmx?wsdl	informationworker.co.za	196.30.133.97	South Africa	Africa	AS16637 MTNNS-AS	-29	24	Western Cape	Cape Town
2354	http://interfaces.bercoexpress.co.za/BercoServices/PostalcodeService.asmx?wsdl=0	bercoexpress.co.za	196.41.208.236	South Africa	Africa	AS11845 DPBOL	-26.13	28.08	Eastern Cape	East London
2355	http://oracle.clickatell.com/push/index.php?wsdl	clickatell.com	null	null	null	null	null	null	null	null
